NoteNumber	EmployeeNumber	LocationType	LocationCode	GrossPay	Deductions	NetPay	ActualGrossPay	DesignationCode	Servicetype	EmployeeType	ServiceStatus	CentreCode	TotalPaidDays	LastPayAbsentDays	TotalWorkedDays	isPaid	ActualPaidDays	ActualNet	Arrers	ArrersPaid	EffectiveFrom	EmpDays	SPPEDays	SPPEPdays	WagePaymentNNO	WagePaymentNoteNo	PaymentPeriodDays	DaysAbsent	DayString	RollerBidi	PackerGoodBags	packerGoodBidis	PackerChatBags	PackerChatBidis
200001-EPC-20070402-00016	337138	2	19	0.00	0.00	0.00	0.00	57	3	1	2	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	39474	2	21	1833.00	170.00	1663.00	1833.00	57	3	1	4	21	18.46	0.00	17.00	0	18.46	1663.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	25	1200000	0	0
200001-EPC-20070402-00017	39475	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	39477	2	21	2348.00	218.00	2130.00	2348.00	57	3	1	4	21	25.85	0.00	19.00	0	25.85	2130.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	28	1008000
200001-EPC-20070402-00017	39478	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	39480	2	21	2128.00	197.00	1931.00	2128.00	57	3	1	4	21	21.42	0.00	18.00	0	21.42	1931.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	29	1392000	0	0
200001-EPC-20070402-00017	40964	2	21	2128.00	197.00	1931.00	2128.00	57	3	1	4	21	21.42	0.00	18.00	0	21.42	1931.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	29	1392000	0	0
200001-EPC-20070402-00017	44471	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	44511	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	44512	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	44513	2	21	2693.00	250.00	2443.00	2693.00	57	3	1	4	21	27.51	0.00	20.00	0	27.51	2443.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1488000	5	180000
200001-EPC-20070402-00017	44515	2	21	1907.00	177.00	1730.00	1907.00	57	3	1	4	21	19.20	0.00	15.00	0	19.20	1730.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	26	1248000	0	0
200001-EPC-20070402-00017	44573	2	21	1844.00	171.00	1673.00	1844.00	57	3	1	4	21	18.65	0.00	16.00	0	18.65	1673.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	24	1152000	1	36000
200001-EPC-20070402-00017	44574	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	57993	2	21	2054.00	191.00	1863.00	2054.00	57	3	1	4	21	20.68	0.00	19.00	0	20.68	1863.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	28	1344000	0	0
200001-EPC-20070402-00017	57994	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	63247	2	21	2284.00	212.00	2072.00	2284.00	57	3	1	4	21	23.08	0.00	20.00	0	23.08	2072.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	30	1440000	1	36000
200001-EPC-20070402-00017	63249	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	63250	2	21	1687.00	157.00	1530.00	1687.00	57	3	1	4	21	16.98	0.00	16.00	0	16.98	1530.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	23	1104000	0	0
200001-EPC-20070402-00017	63251	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	65163	2	21	0.00	0.00	0.00	0.00	57	3	1	4	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	73422	2	21	2420.00	225.00	2195.00	2420.00	57	3	1	4	21	24.37	0.00	20.00	0	24.37	2195.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	33	1584000	0	0
200001-EPC-20070402-00017	73482	2	21	2420.00	225.00	2195.00	2420.00	57	3	1	4	21	24.37	0.00	21.00	0	24.37	2195.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	33	1584000	0	0
200001-EPC-20070402-00017	76330	2	21	3521.00	0.00	3521.00	3521.00	57	3	1	2	21	31.00	0.00	20.00	0	31.00	3521.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	48	2304000	0	0
200001-EPC-20070402-00017	336972	2	21	0.00	0.00	0.00	0.00	57	3	1	2	21	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00017	336973	2	21	4538.00	0.00	4538.00	4538.00	57	3	1	2	21	31.00	0.00	21.00	0	31.00	4538.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	55	2640000	6	216000
200001-EPC-20070402-00017	337139	2	21	3888.00	0.00	3888.00	3888.00	57	3	1	2	21	31.00	0.00	22.00	0	31.00	3888.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	53	2544000	0	0
200001-EPC-20070402-00017	337158	2	21	2117.00	0.00	2117.00	2117.00	57	3	1	2	21	21.78	0.00	14.00	0	21.78	2117.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	22	1056000	6	216000
200001-EPC-20070402-00018	39484	2	23	2420.00	225.00	2195.00	2420.00	57	3	1	4	23	24.37	0.00	20.00	0	24.37	2195.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	33	1584000	0	0
200001-EPC-20070402-00018	57918	2	23	2809.00	261.00	2548.00	2809.00	57	3	1	4	23	28.43	0.00	21.00	0	28.43	2548.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	36	1728000	2	72000
200001-EPC-20070402-00018	63252	2	23	0.00	0.00	0.00	0.00	57	3	1	4	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	63253	2	23	2493.00	231.00	2262.00	2493.00	57	3	1	4	23	25.11	0.00	20.00	0	25.11	2262.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	34	1632000	0	0
200001-EPC-20070402-00018	67717	2	23	2421.00	225.00	2196.00	2421.00	57	3	1	4	23	24.92	0.00	20.00	0	24.92	2196.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	25	1200000	7	252000
200001-EPC-20070402-00018	72798	2	23	0.00	0.00	0.00	0.00	57	3	1	4	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	73483	2	23	0.00	0.00	0.00	0.00	57	3	1	4	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	73486	2	23	1980.00	184.00	1796.00	1980.00	57	3	1	4	23	19.94	0.00	16.00	0	19.94	1796.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	27	1296000	0	0
200001-EPC-20070402-00018	73675	2	23	6183.00	0.00	6183.00	6183.00	57	3	1	2	23	31.00	0.00	22.00	0	31.00	6183.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	74	3552000	9	324000
200001-EPC-20070402-00018	332423	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	333274	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	333275	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	333610	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	333611	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	334630	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	334633	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	335281	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	335282	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	336722	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00018	336723	2	23	5805.00	0.00	5805.00	5805.00	57	3	1	2	23	31.00	0.00	21.00	0	31.00	5805.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	70	3360000	8	288000
200001-EPC-20070402-00018	337007	2	23	0.00	0.00	0.00	0.00	57	3	1	2	23	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	58001	2	26	1404.00	130.00	1274.00	1404.00	57	3	1	4	26	14.22	0.00	11.00	0	14.22	1274.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	18	864000	1	36000
200001-EPC-20070402-00021	58003	2	26	2075.00	193.00	1882.00	2075.00	57	3	1	4	26	21.05	0.00	17.00	0	21.05	1882.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	26	1248000	2	72000
200001-EPC-20070402-00021	58004	2	26	2138.00	198.00	1940.00	2138.00	57	3	1	4	26	21.60	0.00	16.00	0	21.60	1940.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	28	1344000	1	36000
200001-EPC-20070402-00021	58005	2	26	0.00	0.00	0.00	0.00	57	3	1	4	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	63254	2	26	1918.00	178.00	1740.00	1918.00	57	3	1	4	26	19.38	0.00	16.00	0	19.38	1740.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	25	1200000	1	36000
200001-EPC-20070402-00021	63255	2	26	0.00	0.00	0.00	0.00	57	3	1	4	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	64134	2	26	2095.00	194.00	1901.00	2095.00	57	3	1	4	26	21.42	0.00	18.00	0	21.42	1901.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	24	1152000	4	144000
200001-EPC-20070402-00021	64179	2	26	2107.00	196.00	1911.00	2107.00	57	3	1	4	26	21.60	0.00	17.00	0	21.60	1911.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	23	1104000	5	180000
200001-EPC-20070402-00021	64180	2	26	0.00	0.00	0.00	0.00	57	3	1	4	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	64181	2	26	1269.00	118.00	1151.00	1269.00	57	3	1	4	26	12.92	0.00	11.00	0	12.92	1151.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	15	720000	2	72000
200001-EPC-20070402-00021	64443	2	26	0.00	0.00	0.00	0.00	57	3	1	4	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	65164	2	26	1277.00	119.00	1158.00	1277.00	57	3	1	4	26	13.11	0.00	16.00	0	13.11	1158.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	14	672000	3	108000
200001-EPC-20070402-00021	65165	2	26	2243.00	208.00	2035.00	2243.00	57	3	1	4	26	22.89	0.00	17.00	0	22.89	2035.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	26	1248000	4	144000
200001-EPC-20070402-00021	67669	2	26	1865.00	173.00	1692.00	1865.00	57	3	1	4	26	19.02	0.00	15.00	0	19.02	1692.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	22	1056000	3	108000
200001-EPC-20070402-00021	67670	2	26	1048.00	97.00	951.00	1048.00	57	3	1	4	26	10.71	0.00	8.00	0	10.71	951.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	12	576000	2	72000
200001-EPC-20070402-00021	67737	2	26	0.00	0.00	0.00	0.00	57	3	1	4	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	70153	2	26	1185.00	0.00	1185.00	1185.00	57	3	1	2	26	12.00	0.00	10.00	0	12.00	1185.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	15	720000	1	36000
200001-EPC-20070402-00021	72887	2	26	0.00	0.00	0.00	0.00	57	3	1	4	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	331171	2	26	0.00	0.00	0.00	0.00	57	3	1	2	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	334808	2	26	0.00	0.00	0.00	0.00	57	3	1	2	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	334811	2	26	0.00	0.00	0.00	0.00	57	3	1	2	26	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00021	337008	2	26	2232.00	0.00	2232.00	2232.00	57	3	1	2	26	22.71	0.00	15.00	0	22.71	2232.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	27	1296000	3	108000
200001-EPC-20070402-00021	337010	2	26	1582.00	0.00	1582.00	1582.00	57	3	1	2	26	16.25	0.00	12.00	0	16.25	1582.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	4	144000
200001-EPC-20070402-00021	337119	2	26	2881.00	0.00	2881.00	2881.00	57	3	1	2	26	29.17	0.00	20.00	0	29.17	2881.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	37	1776000	2	72000
200001-EPC-20070402-00021	337159	2	26	3039.00	0.00	3039.00	3039.00	57	3	1	2	26	30.83	0.00	20.00	0	30.83	3039.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	38	1824000	3	108000
200001-EPC-20070402-00023	44561	2	34	2745.00	255.00	2490.00	2745.00	57	3	1	4	34	27.88	0.00	22.00	0	27.88	2490.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	34	1632000	3	108000
200001-EPC-20070402-00023	63898	2	34	2349.00	218.00	2131.00	2349.00	57	3	1	4	34	23.63	0.00	21.00	0	23.63	2131.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	32	1536000	0	0
200001-EPC-20070402-00023	64182	2	34	0.00	0.00	0.00	0.00	57	3	1	4	34	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00023	65148	2	34	1844.00	171.00	1673.00	1844.00	57	3	1	4	34	18.65	0.00	20.00	0	18.65	1673.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	24	1152000	1	36000
200001-EPC-20070402-00023	65149	2	34	2085.00	193.00	1892.00	2085.00	57	3	1	4	34	21.23	0.00	20.00	0	21.23	1892.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	25	1200000	3	108000
200001-EPC-20070402-00023	65150	2	34	0.00	0.00	0.00	0.00	57	3	1	4	34	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00023	67719	2	34	2295.00	213.00	2082.00	2295.00	57	3	1	4	34	23.26	0.00	21.00	0	23.26	2082.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	29	1392000	2	72000
200001-EPC-20070402-00023	67720	2	34	2536.00	235.00	2301.00	2536.00	57	3	1	4	34	25.85	0.00	21.00	0	25.85	2301.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	30	1440000	4	144000
200001-EPC-20070402-00023	71796	2	34	2441.00	227.00	2214.00	2441.00	57	3	1	4	34	24.74	0.00	21.00	0	24.74	2214.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1488000	2	72000
200001-EPC-20070402-00023	73676	2	34	1247.00	0.00	1247.00	1247.00	57	3	1	2	34	12.55	0.00	14.00	0	12.55	1247.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	0	0
200001-EPC-20070402-00023	74304	2	34	0.00	0.00	0.00	0.00	57	3	1	2	34	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00023	76487	2	34	1247.00	0.00	1247.00	1247.00	57	3	1	2	34	12.55	0.00	14.00	0	12.55	1247.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	0	0
200001-EPC-20070402-00023	336019	2	34	1698.00	0.00	1698.00	1698.00	57	3	1	2	34	17.17	0.00	19.00	0	17.17	1698.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	22	1056000	1	36000
200001-EPC-20070402-00023	336020	2	34	1426.00	0.00	1426.00	1426.00	57	3	1	2	34	14.58	0.00	14.00	0	14.58	1426.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	16	768000	3	108000
200001-EPC-20070402-00023	336021	2	34	1824.00	0.00	1824.00	1824.00	57	3	1	2	34	18.83	0.00	19.00	0	18.83	1824.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	18	864000	6	216000
200001-EPC-20070402-00023	336022	2	34	2011.00	0.00	2011.00	2011.00	57	3	1	2	34	20.49	0.00	19.00	0	20.49	2011.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	24	1152000	3	108000
200001-EPC-20070402-00023	336023	2	34	2620.00	0.00	2620.00	2620.00	57	3	1	2	34	26.77	0.00	23.00	0	26.77	2620.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	30	1440000	5	180000
200001-EPC-20070402-00023	336739	2	34	0.00	0.00	0.00	0.00	57	3	1	2	34	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00023	336740	2	34	2683.00	0.00	2683.00	2683.00	57	3	1	2	34	27.88	0.00	20.00	0	27.88	2683.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	24	1152000	11	396000
200001-EPC-20070402-00023	336741	2	34	0.00	0.00	0.00	0.00	57	3	1	2	34	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00023	336742	2	34	2368.00	0.00	2368.00	2368.00	57	3	1	2	34	24.00	0.00	21.00	0	24.00	2368.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	30	1440000	2	72000
200001-EPC-20070402-00023	336743	2	34	1551.00	0.00	1551.00	1551.00	57	3	1	2	34	16.25	0.00	15.00	0	16.25	1551.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	12	576000	8	288000
200001-EPC-20070402-00024	44457	2	35	2567.00	238.00	2329.00	2567.00	57	3	1	4	35	25.85	0.00	20.00	0	25.85	2329.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	35	1680000	0	0
200001-EPC-20070402-00024	44549	2	35	2493.00	231.00	2262.00	2493.00	57	3	1	4	35	25.11	0.00	18.00	0	25.11	2262.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	34	1632000	0	0
200001-EPC-20070402-00024	57896	2	35	1980.00	184.00	1796.00	1980.00	57	3	1	4	35	19.94	0.00	18.00	0	19.94	1796.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	27	1296000	0	0
200001-EPC-20070402-00024	57972	2	35	0.00	0.00	0.00	0.00	57	3	1	4	35	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070402-00024	63243	2	35	1980.00	184.00	1796.00	1980.00	57	3	1	4	35	19.94	0.00	17.00	0	19.94	1796.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	27	1296000	0	0
200001-EPC-20070402-00024	63244	2	35	2200.00	204.00	1996.00	2200.00	57	3	1	4	35	22.15	0.00	16.00	0	22.15	1996.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	30	1440000	0	0
200001-EPC-20070402-00024	67711	2	35	2274.00	211.00	2063.00	2274.00	57	3	1	4	35	22.89	0.00	18.00	0	22.89	2063.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1488000	0	0
200001-EPC-20070402-00024	67712	2	35	1687.00	157.00	1530.00	1687.00	57	3	1	4	35	16.98	0.00	18.00	0	16.98	1530.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	23	1104000	0	0
200001-EPC-20070402-00024	72862	2	35	1541.00	143.00	1398.00	1541.00	57	3	1	4	35	15.51	0.00	20.00	0	15.51	1398.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	21	1008000	0	0
200001-EPC-20070402-00024	73411	2	35	1456.00	135.00	1321.00	1456.00	57	3	1	4	35	15.14	0.00	19.00	0	15.14	1321.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	19	840000
200001-EPC-20070402-00024	74403	2	35	10748.00	0.00	10748.00	10748.00	57	3	1	2	35	31.00	0.00	24.00	0	31.00	10748.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	142	6348000	12	528000
200001-EPC-20070402-00024	76600	2	35	3137.00	0.00	3137.00	3137.00	57	3	1	2	35	31.00	0.00	20.00	0	31.00	3137.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	44	2040000	0	0
200001-EPC-20070402-00024	77566	2	35	440.00	0.00	440.00	440.00	57	3	1	2	35	4.43	0.00	4.00	0	4.43	440.00	0.00	0	NULL	10.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	6	288000	0	0
